subject,time
5737779,time001
2553302,time021
5467754,time025
3230771,time024
5713147,time021
5312550,time001
3533475,time001
4335281,time001
5110490,time025
4753070,time001
4816372,time016
3659507,time001
4674705,time001
4021248,time001
5200435,time001
5058519,time023
3978955,time001
4414652,time020
2437504,time026
5702877,time001
5849218,time001
4857822,time017
4832772,time021
2165489,time001
3652512,time019
3533475,time022
2978821,time022
2314563,time020
5033871,time022
4558243,time001
3024250,time021
5248173,time001
3502554,time001
4753070,time018
5537601,time024
5605935,time024
3625002,time001
3905365,time025
4522949,time023
3970949,time031
5830315,time022
2832484,time001
2891064,time001
2502524,time001
5642702,time001
3647122,time001
5833780,time001
3924765,time020
3000409,time001
5896221,time026
5003340,time021
5683779,time001
5763028,time001
4278962,time024
3129830,time020
4320268,time001
2518572,time001
3142560,time001
2641191,time001
4737280,time001
4437248,time001
4046219,time001
2220270,time016
3963677,time001
4131798,time001
3192072,time021
3909324,time027
2737846,time001
4748026,time001
5753421,time001
5377090,time022
4168558,time001
6017466,time020
3627498,time024
3202257,time001
5347694,time026
5483792,time022
2474714,time001
3382260,time024
5317831,time018
5191819,time026
3957016,time025
2295986,time001
5774681,time001
3522105,time024
3319001,time025
5116450,time023
5169086,time024
2110209,time019
4536596,time001
3037537,time027
4830779,time022
3363772,time001
5647577,time024
2449322,time001
3798519,time026
4512435,time001
5103374,time022
3501089,time021
2374052,time001
2803927,time001
2221545,time001
5316083,time023
3082461,time001
3306922,time001
4603750,time025
2315589,time001
4242047,time001
5715823,time019
5070839,time018
2285443,time001
5838702,time001
2646964,time029
5681857,time001
5286187,time018
3892151,time001
4278977,time001
5314598,time001
2525036,time001
5016849,time001
4631414,time026
5923216,time018
5244916,time016
3729654,time001
3063231,time001
3175297,time022
4623518,time001
3381841,time001
4297041,time001
3710259,time001
4850672,time023
4934292,time001
4195680,time001
4186217,time029
4933024,time021
2667016,time019
4139651,time001
3454789,time001
2162831,time001
2184150,time019
2608959,time001
3586083,time001
4268310,time017
3490184,time001
5016682,time001
5070088,time001
2540797,time001
3205197,time019
2734160,time001
3823877,time024
4347275,time022
2741714,time026
4170193,time023
3328656,time023
4374638,time001
2527563,time001
4351044,time001
2151579,time001
2657706,time030
3092285,time017
5142308,time001
2740199,time021
3575404,time019
5868340,time001
5699952,time001
2702819,time019
4823021,time001
3746516,time024
3517164,time001
3593094,time001
5068411,time022
5482439,time025
4751712,time031
5355512,time001
5807575,time025
2277432,time001
2825940,time001
3424759,time022
3694865,time001
4423457,time021
5120658,time001
3944568,time025
5956279,time022
5893638,time024
5487410,time020
4323374,time018
5692459,time001
4972692,time024
3105720,time022
3000376,time024
5670163,time001
5725550,time025
2818670,time023
5230104,time024
3996103,time021
3214481,time001
5650573,time001
3123084,time022
2413538,time001
3487624,time001
3025938,time001
4081742,time018
5212763,time001
2315866,time001
5413314,time001
5504842,time024
4084146,time001
4334302,time024
5948808,time021
2332646,time001
3003214,time001
4684731,time001
5960076,time001
3499441,time018
4528559,time001
2445985,time001
4040849,time001
2273850,time001
3955280,time024
3436491,time001
5314598,time017
3214525,time022
2945370,time024
4268189,time021
5523663,time022
4992221,time001
4213179,time025
2721860,time001
4152376,time023
4572121,time018
4247083,time001
2550594,time018
3147531,time001
2667747,time020
2201636,time001
3909324,time001
2385089,time024
4680568,time019
4451043,time001
3214525,time022
4027306,time001
2943501,time017
5280965,time001
5451726,time001
4503645,time024
4315640,time001
2688348,time024
4997965,time001
4590018,time001
5460852,time001
5772102,time019
5861117,time023
4967175,time001
5279168,time001
5315710,time026
2531820,time001
3537223,time001
2457816,time019
4633267,time024
4065582,time001
3049434,time001
2467536,time019
4000400,time001
5158810,time001
2228081,time001
2740199,time001
4853105,time001
2822965,time001
5973197,time001
4871191,time020
4170193,time001
4074796,time016
4252615,time001
4437459,time018
4383692,time020
3706044,time025
2642377,time001
3064654,time023
6002944,time018
5119387,time001
3640220,time018
2985818,time001
4345399,time022
5719099,time001
3295486,time021
3883033,time020
2156079,time001
4895470,time023
3573987,time001
2281640,time001
4264812,time020
4715658,time017
4045811,time001
4315944,time001
3574192,time001
4311966,time023
3678785,time001
3157333,time001
3740240,time019
4766748,time001
5938290,time001
5549240,time001
3293156,time001
5248173,time025
5670837,time021
4743279,time020
5029285,time025
5085465,time001
5303952,time019
5760396,time001
5498384,time025
4605213,time019
3048055,time018
5283304,time001
5317765,time020
2985818,time022
5157296,time001
5762907,time001
4846976,time001
3249813,time001
4957128,time020
5376507,time026
5814248,time001
4135130,time001
2318896,time022
4545374,time022
2687594,time001
2340638,time001
5246543,time001
2979318,time022
3451934,time001
4713037,time019
3367691,time001
5668432,time001
3332385,time001
5229067,time001
4156542,time020
5690716,time021
4843081,time027
2312729,time001
4631744,time019
3425572,time023
4030267,time001
4136297,time001
4389363,time024
5048247,time021
3344716,time001
3346187,time001
4309331,time001
2667524,time001
4868197,time001
5987399,time024
2548666,time001
2550675,time001
3777477,time024
5946355,time022
4263700,time021
2184521,time026
2417383,time001
3936214,time022
2649467,time021
3050489,time001
5486752,time025
5110692,time001
4381413,time024
5502203,time001
4920626,time024
5761173,time001
4428122,time023
4637473,time020
5682433,time001
2653344,time001
3229615,time001
5681041,time001
5817753,time022
2428474,time019
4274648,time001
5921135,time022
5384356,time021
2187851,time001
4915582,time001
4847957,time017
3549933,time017
4715658,time001
5991955,time001
2176087,time022
3516513,time022
2502928,time001
2736969,time001
3915752,time001
4905078,time001
5198698,time025
4021179,time029
2146425,time001
3180513,time023
2422558,time022
2254618,time001
5282493,time023
3135482,time024
4891704,time001
5436013,time001
3586083,time025
4158497,time001
5411931,time001
3740850,time001
2817959,time001
4123997,time025
4366686,time001
3591522,time001
3214481,time025
5024333,time001
2310213,time021
4263700,time001
6011610,time020
5391447,time001
3995191,time001
5868327,time021
5181485,time001
3877376,time001
3883497,time023
3722041,time017
3101719,time021
2587823,time024
4296921,time024
5770773,time020
3203825,time001
4528559,time022
3403059,time001
4820435,time023
2273850,time022
2445433,time021
3532162,time024
4252615,time022
3717463,time001
4821215,time001
4423748,time025
3802555,time001
4000991,time001
4538097,time001
3685086,time021
3802109,time024
2302229,time026
2579802,time022
3234291,time018
3766661,time001
4572121,time001
3339175,time001
5574241,time001
3352877,time023
4444337,time001
3289380,time016
4718951,time001
4168509,time001
5038539,time022
3853789,time001
5042230,time001
2683089,time019
5825708,time018
2611993,time025
3861632,time022
3739707,time001
2529718,time001
2377253,time001
5885152,time001
5793532,time001
2418800,time001
3384044,time001
5543136,time001
3963847,time001
5403539,time001
3144814,time001
3479923,time027
3726928,time025
2532203,time001
3230202,time001
4754811,time001
2815686,time001
2146117,time001
6003746,time001
3542176,time001
3256771,time020
4867878,time001
2250645,time022
2424727,time001
5411568,time001
3625806,time001
5410379,time001
3327146,time023
2745464,time001
3408238,time026
4617777,time023
4491565,time019
3390317,time001
3959948,time001
2682467,time022
3746810,time001
5003184,time001
5226546,time025
2110209,time001
4701148,time023
3874203,time001
5264441,time001
4332573,time001
4097603,time001
4006492,time019
4290270,time001
4375450,time001
5298005,time021
5592999,time001
2545066,time001
2715074,time001
5183210,time001
3519306,time017
5416555,time001
5110741,time001
2499658,time019
4886235,time001
2733112,time001
4200863,time001
3938084,time024
3998458,time023
3672085,time001
2284869,time001
3390317,time021
4204808,time021
2214107,time001
2469602,time023
4545572,time001
2912930,time025
2712137,time018
3110755,time001
5005766,time001
4446943,time022
4886498,time019
5356226,time022
2853755,time001
3779819,time024
5775340,time001
2227215,time022
5446805,time001
2808262,time001
3190241,time001
5427262,time025
4430748,time025
4997965,time001
3692175,time026
2926857,time026
4991349,time022
2179146,time001
4715592,time001
3307201,time023
3472156,time022
3158653,time001
4471752,time001
2808262,time017
4441682,time025
6006085,time001
4253549,time001
4778239,time001
5125322,time018
4952395,time001
2212560,time001
4347995,time001
5078235,time025
2371432,time001
3246764,time001
3532162,time001
2101244,time001
5905978,time001
3870898,time025
4813860,time001
5753644,time001
4343728,time017
4530747,time001
4577972,time026
2126078,time025
3680941,time001
5175910,time020
5959613,time020
3717463,time001
4945063,time016
4215285,time001
2595495,time023
4022668,time001
5792603,time001
4585931,time001
5333889,time020
5032514,time001
2884108,time017
5899562,time026
5063638,time020
4806859,time022
4226734,time001
3297631,time023
5966335,time001
6020446,time021
5069044,time025
2653344,time024
2747535,time001
4344109,time022
3216338,time001
5388148,time023
2182162,time023
5960076,time001
5224262,time019
5205624,time001
4054034,time001
3632489,time001
4541248,time001
4661620,time019
4186209,time001
4990060,time021
2369931,time021
5266235,time020
2139438,time024
4837517,time022
3115138,time018
4847949,time001
5221433,time024
3459206,time001
2474714,time023
3852374,time001
3766893,time025
5169086,time001
2462462,time022
2604937,time021
4293721,time025
2898123,time001
4738264,time018
5103374,time001
2230109,time022
4800267,time001
4651240,time001
3652973,time022
3554798,time001
3199264,time022
2347314,time001
5182517,time021
2402093,time020
3850290,time001
2674233,time001
3680941,time028
3705078,time023
3847852,time023
4112021,time001
4275437,time021
4371216,time001
2525267,time018
2250304,time001
2250304,time024
3773916,time019
3820247,time001
2990203,time001
3275028,time001
2691308,time019
5896051,time001
2230311,time017
2497832,time001
4290270,time018
3147531,time026
3911051,time001
2890715,time001
3739783,time024
2879602,time001
2379338,time001
2176923,time021
4895217,time020
2301719,time018
4387668,time001
3157333,time001
4701148,time001
3934216,time018
3278433,time026
4921013,time001
5936577,time001
5658759,time001
5054369,time001
4593535,time001
4022668,time021
4658318,time021
3198880,time001
3254480,time023
3945541,time001
5869955,time001
5269271,time001
3880160,time021
3250120,time020
5961182,time001
3935358,time001
4387107,time021
3709491,time001
3654541,time001
5662135,time001
4641490,time001
3335748,time001
2612826,time001
3790032,time001
5001238,time023
4691087,time024
5450754,time001
2162831,time001
5036224,time021
2793242,time027
5566852,time020
5512305,time001
2393088,time023
2404711,time022
3957016,time001
5117688,time025
5730528,time001
4849707,time021
3403296,time021
2424727,time021
3493783,time026
2171815,time001
5120001,time001
5166742,time021
4182996,time001
3178192,time019
5544880,time001
3962994,time001
4567854,time023
2510192,time021
5505977,time001
5998159,time022
4787835,time001
5597539,time001
4491565,time019
5760940,time019
4302823,time001
4351044,time019
4430748,time001
5759691,time023
5237211,time024
2254618,time027
5105080,time021
4616504,time001
2097904,time001
3609833,time001
2635070,time001
2358161,time022
3135482,time001
3195635,time001
3297631,time001
2944337,time001
2728739,time001
4444337,time024
2698976,time020
4210330,time001
2360619,time022
4343728,time001
3895661,time027
3765464,time026
3222423,time025
3052130,time021
2872891,time023
4470693,time020
5664319,time001
4938583,time001
5521386,time019
3397765,time023
2416950,time023
2211327,time019
4167856,time001
5791833,time001
3880160,time001
3383892,time001
5881061,time001
5834175,time024
2960250,time001
3237111,time020
3332385,time022
4665137,time001
2445985,time026
2753806,time021
3540971,time001
5690294,time026
2293956,time020
3566390,time019
4845885,time022
5080424,time024
5474748,time024
5217841,time001
2367690,time001
2839747,time022
5013810,time021
4057544,time001
4744515,time027
2129381,time019
2189928,time001
5400437,time025
5330904,time022
2911759,time021
4023420,time001
5825708,time001
5768037,time001
5129842,time001
4045093,time022
4769664,time001
3945541,time021
2970429,time001
2219914,time022
4178905,time001
2696509,time001
5689161,time001
3230202,time021
4270481,time001
3166313,time001
2425913,time001
2755075,time018
2255499,time031
5438533,time001
2844059,time001
3281005,time027
3957016,time025
2677127,time018
3982560,time001
5282493,time001
4101566,time001
5873761,time024
3216839,time001
4487601,time022
4583378,time024
2494110,time001
2102401,time001
3672109,time001
5906231,time021
4014707,time020
3848399,time001
2663216,time018
2870802,time001
4728639,time001
3491045,time001
2647018,time001
4738023,time023
5496471,time027
5403539,time018
3437867,time001
4798071,time001
2142199,time001
3802673,time022
2739520,time024
2422999,time001
2209781,time020
2142199,time022
5080424,time001
5029593,time024
4721468,time001
3501157,time001
5977910,time023
5649331,time026
4785475,time026
5110708,time001
2279990,time022
5700188,time018
2976456,time001
4809003,time001
5417089,time001
4483063,time001
4833288,time026
4471825,time026
2794821,time022
5297192,time001
2622990,time001
4012052,time021
2123935,time001
3771406,time023
4165128,time023
5451726,time021
4401271,time001
3308387,time023
4311966,time001
4767714,time001
2205454,time018
4959456,time001
4593535,time001
4002858,time020
3750499,time018
5973794,time023
5089454,time029
3174701,time023
4287383,time024
4315841,time001
4242894,time001
4697624,time001
3149584,time018
5446925,time022
5540292,time001
5266140,time001
5662135,time001
2315866,time026
3596168,time001
5507798,time027
2397218,time022
3829119,time001
3002001,time025
2371163,time021
4704744,time001
5288146,time001
5961408,time001
4782317,time017
3785270,time021
5104791,time020
3442341,time001
4827230,time021
4502208,time001
4302731,time001
2522996,time021
2287369,time022
4999543,time020
4945228,time001
5367490,time001
4896707,time001
4596985,time023
4192362,time001
3632839,time022
3840742,time023
3327146,time023
3820247,time026
4799365,time024
2184150,time001
5786316,time018
3331310,time024
5796207,time020
5760899,time025
5313581,time001
5712311,time001
5498384,time001
4255480,time022
3019489,time001
3063363,time021
5632645,time026
2347700,time022
5494819,time024
5282555,time022
3866870,time001
2544085,time022
4382261,time016
5438093,time021
3098085,time022
5385593,time020
4773308,time001
4923321,time018
5158520,time001
4376080,time001
2920931,time001
4658254,time021
2302229,time001
3780340,time023
3712089,time020
4593948,time022
2579802,time001
5190278,time001
4085259,time022
2282512,time001
2445433,time001
4097274,time025
1614130,time016
6023884,time017
5527834,time001
5504701,time001
4722187,time001
4696873,time001
2293956,time001
4012217,time001
3336803,time001
4684538,time027
3075455,time022
4008549,time001
4601981,time001
4651144,time018
3144814,time021
2872366,time025
3914595,time028
3341045,time022
5220550,time001
2177107,time001
3123084,time022
3347939,time001
4233049,time001
4066453,time025
5895936,time029
4118136,time020
5628464,time001
5025011,time023
2591590,time021
3061218,time020
2278308,time027
2089845,time001
3942485,time028
2227273,time001
4424944,time001
3625806,time024
2230109,time001
4168193,time027
3955280,time001
3818354,time022
3829119,time001
4879999,time024
4664147,time001
4980166,time018
2394655,time023
2787228,time026
2529718,time025
4528559,time001
4095750,time001
5191058,time001
5450834,time018
5011003,time024
5321252,time025
2253893,time021
5222620,time001
2130935,time022
5650683,time022
5436689,time001
2465362,time024
5842776,time021
4236717,time024
4312615,time001
3242113,time001
5317765,time001
3465013,time022
2140995,time001
4269861,time023
5895936,time001
3914763,time025
2561799,time024
4132447,time001
5997358,time001
3791863,time001
4650223,time024
2721860,time020
3684029,time022
2545873,time024
2178423,time017
4175151,time023
3811238,time001
3437867,time025
5760899,time001
3152926,time001
5633843,time001
4425741,time001
2381692,time023
5959462,time018
5077068,time001
5014886,time024
3049434,time026
2868630,time001
2500398,time021
2596385,time023
4738077,time001
3525418,time001
3943425,time022
2228081,time023
4859918,time001
4772266,time001
4541568,time023
4936264,time018
5714446,time001
3860384,time018
2594570,time001
2096335,time017
4745280,time001
2617109,time001
5989786,time022
3356295,time001
5893638,time001
4073537,time001
2266877,time024
5050908,time016
3327442,time026
5228456,time001
2462462,time001
5956015,time019
2275225,time001
3746516,time001
4359521,time024
4619705,time001
4477927,time024
3749122,time026
4876198,time001
5987399,time001
2220218,time001
5116306,time023
2760978,time020
4219619,time001
4945713,time020
3424759,time001
2315589,time001
2551090,time026
4996094,time021
2677933,time001
5831275,time026
5857517,time022
3686631,time027
2170230,time025
3396772,time001
3262148,time026
5577636,time001
5993027,time001
4259287,time029
2427902,time001
3519306,time001
2410643,time001
3868946,time001
4404058,time001
3726731,time026
3970918,time020
2510982,time001
4541078,time017
4566100,time001
2201783,time001
5153770,time022
4518134,time001
2943084,time001
2103959,time020
4315944,time026
3401524,time001
5142860,time001
3505955,time001
5071785,time001
4879558,time001
2713954,time019
5588006,time021
5961477,time021
4487072,time001
4656440,time001
3972785,time001
4980166,time001
4635426,time026
2566704,time023
4190727,time001
5466517,time022
5073239,time001
3778581,time001
5991029,time001
2806821,time001
2354478,time017
3707303,time001
5186847,time001
4510971,time025
4989462,time021
4717548,time001
3577047,time001
5192879,time021
5974763,time025
5131579,time021
3335748,time020
3433964,time001
5005766,time021
4094525,time001
4094720,time001
4592790,time001
3033778,time019
4358542,time001
3026103,time001
3027613,time023
3853789,time032
5577658,time001
2463794,time024
3555422,time001
3015439,time021
3438375,time021
2127980,time001
4773596,time023
2851887,time001
5400531,time027
3542176,time017
3203825,time024
5254985,time021
5013776,time001
2953976,time021
3980225,time021
2146136,time019
4496524,time001
5033871,time001
4417008,time022
5916445,time001
3462170,time001
3215491,time001
5487410,time001
4098309,time020
4444557,time018
3681836,time001
3396772,time023
2312729,time023
5788512,time001
3950688,time023
3766781,time024
5943035,time022
3277391,time023
2179146,time001
2365319,time023
5439602,time001
2654902,time001
2820335,time001
2396986,time001
4209147,time024
3737063,time001
4959456,time021
4660119,time022
5234257,time001
5424351,time001
5825684,time001
3510359,time028
3632942,time001
2542706,time001
3491479,time020
2532203,time020
3356295,time021
3810024,time001
3289380,time001
3685086,time001
3449961,time030
5125322,time018
4616492,time001
3263044,time020
5666309,time025
2751438,time001
2932352,time021
5118992,time001
4921013,time017
2586986,time024
3911935,time001
2857217,time001
4181750,time001
3472765,time020
2349557,time020
2345101,time022
4010509,time001
2439357,time024
5913585,time022
3237271,time001
2823204,time023
5855626,time001
2134858,time021
3943425,time001
2867523,time001
4717695,time023
2139413,time001
3952385,time023
2696759,time001
2146425,time015
5849218,time033
4970280,time026
4615267,time001
3281206,time022
4957798,time001
5585657,time001
5725752,time026
5357476,time025
4798295,time023
2538632,time001
5411568,time021
5279009,time001
3329864,time027
3265311,time023
4821229,time025
2698976,time001
3649967,time001
6011550,time001
5030180,time018
2102145,time001
2279668,time001
2507745,time020
4446943,time001
4963356,time001
2655904,time026
5472416,time001
5441722,time001
3672071,time001
5458640,time022
2102145,time026
2322484,time001
2129381,time001
5474748,time001
5776416,time022
5901028,time022
5112994,time025
4444102,time001
5488565,time019
3117133,time001
5186271,time001
5905978,time023
4667946,time024
2510601,time001
4641490,time020
4094720,time024
2726029,time019
2383163,time019
3105917,time001
3883497,time001
2862266,time001
2642036,time001
2945874,time023
4795657,time020
2450490,time001
5122877,time001
4518134,time022
3874203,time023
2375710,time028
2553537,time021
2231361,time018
5125528,time024
3123084,time001
3504458,time001
4746803,time001
4635426,time001
5418033,time001
4168509,time027
2769043,time024
4547003,time001
4766748,time020
2698712,time001
2974212,time023
3256771,time001
6011550,time021
2161299,time001
4222170,time023
5134631,time030
3221694,time001
3407563,time019
5459825,time001
2695393,time001
2846751,time023
2378758,time028
3130342,time020
4583554,time001
4933141,time025
4654547,time019
4371216,time023
3874752,time001
5531600,time001
5110708,time019
5552875,time001
5120001,time022
2722214,time024
3382182,time001
3914595,time001
3277391,time023
5165222,time026
5184849,time016
3430289,time001
5425809,time020
5292653,time001
3459206,time026
3346605,time018
3214212,time001
2876329,time001
2090246,time001
5077068,time023
3527043,time001
4697624,time020
4601843,time021
3205925,time019
2183704,time001
2510601,time023
2599257,time001
3133434,time018
4293136,time027
4593901,time016
2422999,time026
5349023,time020
5514011,time022
3294783,time019
4967175,time023
2425913,time019
2453307,time001
2152434,time023
2701006,time022
4190202,time001
4014707,time001
5259125,time001
3928077,time024
3963847,time023
5985941,time021
4405537,time021
2605564,time001
2855043,time023
3847852,time001
2277071,time022
2807642,time001
3786300,time001
2737523,time026
5169309,time001
4948799,time001
2518426,time016
2502928,time024
4008783,time022
4887870,time023
3383753,time001
3717161,time001
5032869,time023
2987133,time001
6013592,time001
3508615,time027
3126394,time001
4887870,time001
2769043,time001
4711432,time001
3705078,time001
4268342,time001
4102762,time001
2595495,time001
6005296,time001
3635843,time001
2115507,time001
5534444,time026
5484540,time022
5702764,time001
2249822,time001
3674212,time031
5960828,time001
6024464,time001
3203921,time001
3677177,time001
4754811,time024
2166833,time001
5918444,time001
4893119,time001
4394238,time019
5440116,time024
5813843,time016
5868340,time023
2722214,time001
2102816,time001
3564101,time025
2293671,time001
3446276,time001
5702612,time023
5991029,time025
4512435,time029
3110351,time001
5446175,time001
4623518,time024
2959952,time001
4295312,time019
4358542,time018
5109534,time001
2487196,time001
2278550,time001
3487624,time022
5870149,time020
5222620,time025
4966330,time001
3861530,time019
5993583,time001
4738077,time001
2605564,time021
2979318,time001
4737280,time023
2151579,time024
3294453,time001
3982560,time017
5899654,time022
2161371,time027
5744372,time001
3358576,time024
2703911,time018
2232774,time023
2837997,time001
4577972,time026
2282512,time024
4822209,time001
2977449,time023
3395557,time025
5078359,time001
2892316,time019
3487624,time001
4357596,time001
4269861,time001
5121681,time001
2250304,time001
3152961,time001
2995212,time021
4623914,time001
3311648,time020
4529759,time001
4190727,time020
2917317,time001
2090986,time001
3883936,time017
4702269,time001
4394930,time001
2427902,time024
3558030,time001
4437430,time001
3933970,time027
5590725,time023
3234075,time022
3332368,time017
4920724,time001
5909150,time001
5984195,time001
5902399,time021
5120930,time024
4268310,time001
4985653,time001
5003184,time024
4054034,time024
5547363,time028
5266140,time020
3998639,time018
5516985,time023
2597882,time018
2310316,time001
5593496,time001
2301719,time001
5548899,time026
4139768,time001
5315710,time001
2296772,time001
2157742,time001
3717463,time029
3902966,time023
4196703,time022
4936113,time001
5786316,time001
5254754,time001
4278977,time023
3250225,time025
3443387,time001
4945547,time019
4887712,time026
2960250,time021
5543136,time025
3486172,time018
3014754,time023
2935865,time019
5825759,time001
3263044,time001
3627498,time001
3677405,time001
4286477,time021
3708781,time001
4118615,time001
3100921,time001
2227273,time024
2361678,time021
3087734,time025
5571776,time023
3944950,time029
3487083,time025
4371381,time001
2844014,time019
3433964,time027
3367691,time022
3748304,time001
4188087,time001
3115919,time001
5590725,time001
5873505,time021
2191249,time022
4852220,time001
5751028,time001
5744372,time018
4544088,time022
2214107,time022
5157181,time019
3284775,time020
2594485,time019
3649270,time025
3383589,time028
3476892,time019
4841920,time001
2683687,time022
5604532,time001
4671842,time018
3458807,time001
4000991,time021
4428425,time001
4381413,time001
2657572,time001
4837517,time001
3654541,time023
3880955,time001
6020446,time001
2243275,time021
1413101,time001
2161299,time021
2804895,time022
5312876,time020
2588638,time001
3063231,time021
3097610,time023
5226161,time021
2492399,time001
5357718,time019
4242894,time026
4799365,time001
2410643,time023
5955332,time025
2166833,time021
5298424,time022
5896082,time024
4556183,time001
3995191,time022
3104969,time001
5157264,time024
5844054,time001
2132674,time001
4769664,time025
5581916,time001
3237532,time001
4099880,time017
3308387,time001
5523102,time027
4329158,time021
3981207,time001
3373167,time001
3812047,time024
3866870,time025
5056650,time001
5760940,time001
3295120,time017
5142860,time021
5868340,time001
5042230,time020
2435218,time001
2258614,time021
2948106,time001
4074788,time024
4209783,time027
3950688,time001
3280295,time001
4277759,time019
5037513,time001
3896927,time025
3649270,time001
4667012,time021
5683779,time025
2820952,time022
4985653,time025
5414237,time001
3228755,time022
5762907,time025
3904024,time001
3024976,time001
5605935,time001
2712874,time001
5710207,time019
2945964,time001
3647122,time021
5438093,time001
5853740,time022
4654547,time001
4712063,time001
4374414,time020
2784597,time022
3502519,time001
3475119,time001
3766893,time001
4843690,time001
2185357,time021
2309184,time016
4781940,time001
3131037,time018
5016849,time019
2349557,time001
4728841,time026
4035593,time022
5117688,time001
4504630,time001
3883033,time020
5680910,time001
5702877,time001
2284869,time025
3810024,time025
3746810,time022
4010397,time001
3368444,time021
4007999,time001
3471530,time023
3015439,time001
5021047,time023
3470697,time024
5796207,time020
4848109,time022
2416681,time025
5350563,time001
4230251,time027
2162831,time026
5956403,time001
3690678,time001
2161632,time021
2396986,time018
5281713,time019
2139560,time001
5438533,time019
4594846,time024
4900088,time001
2903029,time001
2910640,time001
5157181,time019
5633843,time017
4171987,time026
3426432,time001
5861688,time001
2352193,time024
4889662,time001
3740172,time001
5665563,time001
3472765,time020
2248100,time017
3726731,time001
5193343,time022
3317860,time001
5670454,time022
4544088,time001
2946299,time021
2841076,time018
5253668,time001
5729924,time021
5796207,time001
2888920,time019
5807575,time001
4405537,time021
5870780,time001
5707508,time022
4378274,time001
3435779,time001
4290436,time022
3779819,time001
5224262,time001
3032372,time021
2408582,time023
6005146,time022
3902966,time001
5796763,time001
2589948,time022
2720261,time001
4708108,time024
4397425,time015
3649967,time001
3564101,time025
6017000,time021
2834365,time021
3229975,time024
3946009,time001
3382182,time022
5021216,time001
4596732,time001
5531333,time001
5834175,time001
4849707,time001
5144516,time001
3383960,time001
2601387,time001
4714810,time001
2539723,time001
3549588,time019
2360586,time022
4463474,time001
2140246,time001
3590205,time021
3103697,time020
5562565,time022
3689971,time024
4903958,time024
3030625,time022
4807557,time027
3016477,time001
5735297,time001
5720481,time001
3672085,time023
3739707,time018
2657706,time001
3237271,time024
6001809,time023
2646744,time001
4950478,time001
5407398,time001
3018056,time001
4345399,time001
4401271,time001
5298005,time001
5543039,time001
3629930,time020
5896082,time001
5600447,time001
4781826,time023
4773596,time001
2649467,time001
5146613,time001
2358065,time023
5839341,time001
2911759,time001
4264812,time001
5701681,time021
3048055,time001
5618524,time022
2453307,time022
3818702,time022
2551090,time001
5772453,time001
4248360,time024
2519430,time023
6001225,time001
3888437,time001
4531605,time023
2354503,time019
2800915,time026
2791908,time021
2599862,time001
3110351,time022
2212481,time001
4945063,time001
4673772,time023
5230104,time001
5467754,time001
5021216,time021
5342133,time022
4945127,time026
4045093,time001
2753999,time001
3105720,time001
4593535,time023
3161404,time022
3574327,time001
5056650,time020
4196120,time027
4390338,time001
5984195,time027
5422245,time001
4195680,time028
5780975,time001
2590517,time021
3815629,time020
4496606,time018
3671377,time001
5008183,time017
4752719,time017
3396789,time001
2246444,time001
4031656,time023
5486752,time001
3103034,time025
5729328,time001
4737834,time001
4459012,time001
4414845,time001
2140246,time021
4597730,time019
4746803,time020
3596168,time001
4481947,time001
3912232,time001
5647242,time023
4204808,time021
4668045,time019
5237211,time001
2881401,time025
4639492,time016
2833560,time023
3990551,time001
3430752,time001
2609938,time001
5088150,time023
2264578,time020
2949376,time001
4227862,time001
3065801,time024
4610018,time001
2682251,time001
5206965,time001
2712137,time001
3869320,time001
2989611,time023
2760101,time001
2864633,time001
2205454,time001
5398602,time001
2874869,time024
3697977,time001
2175725,time001
5259397,time001
5565947,time001
3802109,time001
5517621,time001
4472766,time001
5104791,time001
5871498,time018
2130126,time018
4274226,time001
3073194,time021
3472847,time019
3790962,time001
2540256,time001
4381413,time001
3922390,time001
2545716,time001
2641631,time020
3265311,time001
3522105,time024
5103785,time017
4282699,time024
3724335,time001
3638409,time026
4674180,time001
5425809,time020
4043639,time022
5413314,time022
5174750,time023
4196809,time021
4518387,time001
3053630,time001
4885632,time001
4611895,time001
4599117,time001
3373167,time023
3821117,time024
3435779,time021
2560347,time001
2204197,time001
3491194,time024
2579802,time001
3739783,time001
5127278,time028
2326676,time023
5159560,time001
3593094,time020
5441722,time023
3929423,time001
5902399,time001
4872063,time001
5654163,time030
5186847,time023
3625002,time023
4866708,time001
3467685,time025
5495754,time019
3670234,time001
3912585,time001
4868426,time001
3476892,time001
5501367,time001
2806202,time020
5512305,time001
5786617,time023
5142992,time021
2933306,time025
2579802,time022
4690141,time001
5429474,time001
4247179,time022
4414652,time001
5575980,time001
2753999,time032
2525832,time022
3954918,time019
4414845,time024
5177746,time001
2347819,time001
3578131,time001
5059579,time020
3540971,time032
2293956,time020
2926976,time025
3922390,time024
3915153,time023
3500349,time001
3460510,time001
2816051,time001
4178588,time023
5629444,time022
6003746,time024
3149867,time018
2720261,time018
2140995,time025
3922487,time001
5018843,time020
3383849,time029
4768048,time022
5527364,time001
3721263,time001
5960828,time026
5800163,time001
3151093,time001
4645415,time001
4937267,time017
3055527,time001
4853105,time020
5070088,time024
3807883,time001
4832486,time020
5998331,time001
2754395,time025
4745280,time001
3837410,time023
3284045,time001
4939549,time001
5371078,time029
2853755,time023
3543800,time001
2725480,time020
4074796,time001
2260854,time001
5700188,time001
4768867,time001
