case_id,trans
1826141,"[0.45399735695292565, 0.4438240157484225, -3.2406451467751043, -30.278654401499367, -0.5837808297076974, -0.5706995675500662, -2.52019912172599, 239.39446816301748, -0.13208006761425176, 0.13510756253525383, -1.003589478996502e-07, 9.239251345069441, 0.0, 0.0, 0.0, 1.0]"
1832515,"[0.4601102910642191, 0.6187277659288375, -2.614103309866858, -34.26187333050577, -0.37997791852449536, -0.510970892673259, -3.1653828308450827, 194.7665572627919, -0.14660022857813587, 0.10901767875493013, -5.8141714612481855e-08, 14.648667722420171, 0.0, 0.0, 0.0, 1.0]"
1849192,"[0.219806706169348, 0.12417076853816034, -3.8006202845254786, 34.318751527545444, -0.8060658791234583, -0.4553557957061418, -1.0363928849995299, 238.9897348098305, -0.08985816598817982, 0.15906599669793733, -3.566527792348163e-07, 4.722401323763363, 0.0, 0.0, 0.0, 1.0]"
1850506,"[0.4798935289105019, 0.5054186485828924, -2.9439464660604036, -23.597941734999786, -0.4937762556383477, -0.5200376908871621, -2.861182235618561, 197.5809587684921, -0.13248496005163785, 0.12579434272000167, 7.538855592424798e-07, 13.894682434682483, 0.0, 0.0, 0.0, 1.0]"
1853263,"[0.551290473096385, 0.41949847587694233, -2.740374960936567, -23.46932174102548, -0.5312195793072274, -0.4042256716618715, -2.8439138394025747, 206.18373060467061, -0.11063058044230553, 0.1453869181572865, 3.412279028331159e-08, 5.525696913037061, 0.0, 0.0, 0.0, 1.0]"
1862853,"[0.41316896405213366, 0.2712996656795391, -3.568717926570322, -3.8690116088883926, -0.7266841729494468, -0.4770932950417742, -2.0291468470364227, 220.2201998932743, -0.1002682124461496, 0.15271793229676647, 2.1773030376446963e-05, 9.735845613664557, 0.0, 0.0, 0.0, 1.0]"
1874931,"[0.44982492347233505, 0.4129069833963832, -3.25111300874159, -18.98434934696356, -0.48296405401328873, -0.6334217515757652, -2.4819794854546666, 202.32961924827015, -0.13725085346078747, 0.11956018997872786, -0.06413223685313742, 14.389134863417468, 0.0, 0.0, 0.0, 1.0]"
1878667,"[0.3486585599070657, 0.20568071285838305, -3.7538646930202892, 5.017243398106245, -0.7875798468506514, -0.46459742607557, -1.6618323158682622, 227.3483212213843, -0.09282410903225197, 0.15735363383817516, 3.0861154225905296e-06, 7.251805103472595, 0.0, 0.0, 0.0, 1.0]"
1881475,"[0.343052634544741, 0.23949702823693297, -3.728691031342504, 13.94358049631748, -0.74473599077852, -0.519927271295571, -1.717570311006085, 229.24307418109098, -0.10457969208211072, 0.14979842891125905, -2.726827954508489e-07, 7.206571360024623, 0.0, 0.0, 0.0, 1.0]"
1893743,"[0.3642202547903326, 0.15550322777341669, -3.7696114855679776, 7.5899581712296325, -0.7572329457933861, -0.5245306586556222, -1.5977114864739073, 224.65336776008746, -0.09904920690083951, 0.1529262709070389, -0.05496939217023563, 8.615254990275426, 0.0, 0.0, 0.0, 1.0]"
1916207,"[0.46122149869527507, 0.24490318329163288, -3.4883983531192455, 7.9762551871548055, -0.7504977951126827, -0.39850705674126224, -2.1438076636882095, 224.7858274067167, -0.08567830016231008, 0.1613558495424151, -5.45012946288008e-07, 5.9834835881392205, 0.0, 0.0, 0.0, 1.0]"
1922348,"[0.5243256184963944, 0.5268295998376232, -2.746335729233256, -23.16747757103728, -0.4719110920065061, -0.4741657302724316, -3.051364390366755, 208.48450270223077, -0.1294903948331598, 0.12887481889887872, -3.810256228908214e-07, 10.511214746434325, 0.0, 0.0, 0.0, 1.0]"
1941946,"[0.516399247060316, 0.4981233242896826, -2.8595889464989717, -25.579830170881962, -0.5013391802883113, -0.48359486943358504, -2.9454941245091852, 206.14888115394808, -0.12683516227679173, 0.1314888699110232, 5.344681072786608e-07, 11.500787950574844, 0.0, 0.0, 0.0, 1.0]"
1947239,"[0.5511501594484791, 0.611342993752721, -2.3313168373755415, -36.92683666073255, -0.3802536530230337, -0.42178241439398156, -3.379074782279177, 183.2657918591065, -0.13569017727809465, 0.12233011522317071, -2.8740973208543794e-08, 12.37190299775564, 0.0, 0.0, 0.0, 1.0]"
1954099,"[0.5968353931359754, 0.4947983866432149, -2.593025955707931, -18.104796975217567, -0.48626070763350776, -0.4031286702657916, -3.182672331999538, 195.98781042053452, -0.1165997983705666, 0.1406448304069924, -3.335830208283653e-07, 10.173189022423152, 0.0, 0.0, 0.0, 1.0]"
1966828,"[0.1489119012203209, 0.04781770116035921, -4.05474216168939, 37.03578388978975, -0.940398890730885, -0.30197456754306345, -0.6420674284559604, 233.83376258289633, -0.05585581733236428, 0.17394426972570326, 7.961661073602026e-08, 0.06253376247869102, 0.0, 0.0, 0.0, 1.0]"
1973075,"[0.4361049412493079, 0.284141149553806, -3.505318736335903, 6.64380037552867, -0.7154061793499974, -0.46612274821471317, -2.136803064503586, 218.45430124830773, -0.09973169367646781, 0.15306884260538162, -1.574644848526549e-06, 7.2410071930071584, 0.0, 0.0, 0.0, 1.0]"
1995612,"[0.47192549628763314, 0.33095325782362894, -3.3546716416680415, -9.232058149218759, -0.6690438046194767, -0.469187366723849, -2.3662977319924496, 211.70300701504152, -0.10489574737188469, 0.14957728264529416, 5.59404295231019e-07, 9.555535913873772, 0.0, 0.0, 0.0, 1.0]"
1997130,"[0.3267544426879207, 0.28311072979873353, -3.7017542829632015, 3.7247569881746543, -0.6814915047997779, -0.5904652214503814, -1.7748802238535333, 227.88106498516922, -0.11963220297135294, 0.13807468020057145, 3.171854122813876e-07, 10.553876639406472, 0.0, 0.0, 0.0, 1.0]"
2001288,"[0.26100917567061177, 0.19446477841027301, -3.6639504877443567, 27.807482448989354, -0.715697024009635, -0.5332311169732512, -1.3362132344721775, 240.87955714537307, -0.10915083675727069, 0.14650111308607053, -2.917730066684594e-07, 7.540303353120262, 0.0, 0.0, 0.0, 1.0]"
2003831,"[0.539670337116536, 0.5109940241768212, -2.7466669218298034, -28.07928400971869, -0.4858277323699735, -0.46001367311809965, -3.0510666332239054, 195.23381087447956, -0.12561040787894656, 0.13265933953810874, -4.995219584387576e-07, 13.068490220793343, 0.0, 0.0, 0.0, 1.0]"
2008848,"[0.4990502774969531, 0.44341309816248875, -3.0565155384521705, -4.404406587793787, -0.556577108399051, -0.49452559823987347, -2.7406016389951535, 211.211525731692, -0.12134548632662048, 0.136571425446264, 3.3222794011246464e-07, 10.901198607042023, 0.0, 0.0, 0.0, 1.0]"
2013741,"[0.16275202664418656, 0.05592443473817681, -4.0440159042155495, 46.260906103665775, -0.9316191216450466, -0.32010943068117936, -0.7064842155788181, 223.47969629133905, -0.05936729729635288, 0.17277732869763798, 1.3606334980445733e-06, 2.73901896517747, 0.0, 0.0, 0.0, 1.0]"
2022739,"[0.4723772234738745, 0.32891633309544366, -3.3569756108532793, -4.930682286956042, -0.6710711083805206, -0.4672659869561472, -2.3630280421498897, 210.3034172415812, -0.1043944568731178, 0.14992757809834503, 3.290044755895817e-07, 9.985362299512268, 0.0, 0.0, 0.0, 1.0]"
2022919,"[0.40861101529630295, 0.2471760745352966, -3.606891570562834, 10.541874276864895, -0.7517588194058663, -0.4547524978536802, -1.9604897291382037, 230.70134470053767, -0.09455907958410557, 0.15631718321567076, -6.440885995030524e-08, 4.2440376715274795, 0.0, 0.0, 0.0, 1.0]"
2025623,"[0.47868024500056794, 0.29045839029713055, -3.4014260289714287, -8.471728725457076, -0.7083467288230498, -0.4298187860261022, -2.29858385735326, 218.60739310249718, -0.09477316374279061, 0.15618747944201072, -3.8338093015335375e-07, 7.453943153019489, 0.0, 0.0, 0.0, 1.0]"
2028580,"[0.36279512345290793, 0.27072156443359596, -3.660572749745699, 3.5838396408757944, -0.714642317596191, -0.5332691828294774, -1.8583309510494423, 234.62016508153317, -0.10925949495423232, 0.14642009446292792, 1.220408720658817e-06, 7.998054645769949, 0.0, 0.0, 0.0, 1.0]"
2041928,"[0.5629019237329852, 0.5845035341763953, -2.3990232795606214, -28.75751955973479, -0.473325539560784, -0.351648056425641, -3.3156361625306325, 191.56021296995254, -0.12378726919556603, 0.1335903437791588, 0.0590378124377016, 11.538817304847644, 0.0, 0.0, 0.0, 1.0]"
2045713,"[0.367236674156206, 0.3021498220277666, -3.611331642302003, 0.3699020028031157, -0.6793085307153482, -0.558912122612713, -1.9522987858322187, 234.52530068378493, -0.11607465393991497, 0.14107854554468519, -5.8047211693651217e-08, 9.31882344593491, 0.0, 0.0, 0.0, 1.0]"
2052272,"[0.3225183472644256, 0.24534340507553487, -3.753091839259769, 3.6164356977870042, -0.727613199936407, -0.5535047972169632, -1.663576336254344, 241.24521064158085, -0.1106097400389867, 0.1454027740752516, -2.6426328138228746e-07, 5.497729538217818, 0.0, 0.0, 0.0, 1.0]"
2053524,"[0.11609731028701285, 0.049043574916952236, -3.997665417390176, 56.68618435849355, -0.8970334054466919, -0.37894414268896726, -0.5173911340575267, 241.9928380408137, -0.07109350502667462, 0.16829199280797963, -5.217221105406483e-07, 0.9542165739115598, 0.0, 0.0, 0.0, 1.0]"
2056929,"[0.0832713801336911, 0.031824139140334995, -4.088918711740217, 37.67035510442405, -0.9303906711252841, -0.35556494625413904, -0.3659652287175297, 231.50642084863546, -0.0652186457143183, 0.17065464995556665, 3.7377821410936904e-07, 3.0882907419003915, 0.0, 0.0, 0.0, 1.0]"
2063898,"[0.5908138907462499, 0.5702489217355259, -2.4739400583800895, -29.27826473421605, -0.4461518444446025, -0.430623301154123, -3.2760963611271086, 201.1876854111459, -0.13054771289923942, 0.13525555421817886, -4.390456364194326e-07, 8.280641174202376, 0.0, 0.0, 0.0, 1.0]"
2082027,"[0.2305032191109395, 0.13027272501285772, -3.9587536615595416, 26.473685572631545, -0.8395131524777245, -0.47446280140211833, -1.0869471135023552, 233.10318437206024, -0.08988869010636948, 0.15904874941736877, 3.472393689379868e-07, 6.537794342347375, 0.0, 0.0, 0.0, 1.0]"
2107899,"[0.3370735783778106, 0.4037512593609484, -3.4915653173985812, -9.226250107582409, -0.5450673985586447, -0.6528920162295959, -2.1592031896457184, 249.99752280114546, -0.1402433201892699, 0.11708239012111903, -7.496999541704628e-07, 9.324513202352023, 0.0, 0.0, 0.0, 1.0]"
2132674,"[0.39208692490065056, 0.22867432376716093, -3.6580082754814716, 15.869256471415454, -0.769711245329986, -0.4489104880580957, -1.863373885277941, 220.6008344042375, -0.09204004280130913, 0.15781353497515588, 9.492774748404011e-07, 7.380328528446413, 0.0, 0.0, 0.0, 1.0]"
2138551,"[0.26579946685739025, 0.16532657456412558, -3.798822923757981, 30.02000039061012, -0.7857571315504848, -0.48873956859859075, -1.2850341067993323, 240.26594629002165, -0.09649163591821644, 0.15513170371687465, -1.428592537257832e-07, 6.342237703177339, 0.0, 0.0, 0.0, 1.0]"
2150063,"[0.4935917248117491, 0.3793722146214933, -3.2127294673977533, -15.162632439265039, -0.6204882467571514, -0.4769048831862331, -2.5556905035192328, 218.92498187347024, -0.1113316740949307, 0.14485074954411556, -2.2765812779707182e-07, 8.516199289188952, 0.0, 0.0, 0.0, 1.0]"
2151579,"[0.46547063283195217, 0.583841132560429, -2.730745621547795, -32.932125669311624, -0.41466415441187665, -0.5201156226722791, -3.0653242782547627, 197.1620700154117, -0.14284982056059523, 0.11388770814302289, -4.1886525592555326e-07, 14.77824757705919, 0.0, 0.0, 0.0, 1.0]"
2161340,"[0.4025158269690367, 0.36935618460899655, -3.4385276087727, -9.526114552658584, -0.6171393317638164, -0.5663004446615567, -2.242702535681946, 225.1566013709981, -0.12351947743820917, 0.1346083949597948, -4.971325231681796e-07, 10.67783762705968, 0.0, 0.0, 0.0, 1.0]"
2170230,"[0.3812111447462151, 0.24552956839809906, -3.6589696658226156, 3.2466174927677898, -0.7493180304469562, -0.4826136279857684, -1.8614853650710241, 230.0400519987275, -0.09892424289311852, 0.15359191211831294, 1.5292602825268901e-06, 6.318023070775517, 0.0, 0.0, 0.0, 1.0]"
2171815,"[0.4904102840084352, 0.4434141686171037, -3.0799919123120008, -19.201954059536206, -0.556505096836874, -0.5031737633325006, -2.7141917028719864, 210.166550201339, -0.12252649057504338, 0.1355129026096185, 4.924976966427119e-07, 10.258562484127621, 0.0, 0.0, 0.0, 1.0]"
2176923,"[0.38679065996810674, 0.3214521617854784, -3.5482904665829866, -11.667713664765145, -0.6647318202587607, -0.5524428478860213, -2.064659619700304, 225.94120879887618, -0.1167694884041873, 0.14050397815754992, -1.8982403998216528e-07, 8.412953433307177, 0.0, 0.0, 0.0, 1.0]"
2178423,"[0.46147524972045895, 0.3756278809365663, -3.2994269700231413, -12.646768620157431, -0.5538731810349997, -0.5856978442848869, -2.429339599828092, 218.85155483445646, -0.12660789431634759, 0.13121604091594616, -0.04667613723924807, 10.981810013500997, 0.0, 0.0, 0.0, 1.0]"
2187851,"[0.5442692894569198, 0.4449530112372669, -2.9196124142281943, -19.639822959744905, -0.5506067230051664, -0.4501334529107599, -2.886009378109639, 195.5249964775358, -0.11563186006159075, 0.1414416990811713, 2.286240477206443e-07, 12.775645152300301, 0.0, 0.0, 0.0, 1.0]"
2189928,"[0.6266223161705653, 0.4330826658384289, -2.659829913770086, -23.360453387004085, -0.5329960210180643, -0.3683736133414981, -3.1270576282311877, 193.92351281337773, -0.10387141962383677, 0.15029041714494767, 1.5814170653199906e-07, 7.681086883920423, 0.0, 0.0, 0.0, 1.0]"
2209573,"[0.4880228002813395, 0.38486376140735684, -3.147717754093003, -3.3535561035468646, -0.6020647591810033, -0.474790820870876, -2.55150063059401, 218.41125822157676, -0.11312789364941699, 0.14345229513016539, 3.2040926306302794e-06, 11.014633093842145, 0.0, 0.0, 0.0, 1.0]"
2212481,"[0.3207146905788185, 0.20219566846576448, -3.7987752179544483, 1.8301090338848311, -0.782763600565631, -0.4934979990165873, -1.5564361931353876, 231.52828670943666, -0.09743228330650949, 0.1545426525912541, -4.864415623743264e-07, 5.740859781159641, 0.0, 0.0, 0.0, 1.0]"
2218122,"[0.5558375832760296, 0.4746372780685689, -2.8017150564626485, -21.264419988830895, -0.5189884043743183, -0.44318739996865686, -3.0005961610153986, 202.70631975072297, -0.11863690774787025, 0.13893079362622607, -6.727301691762044e-06, 10.583866117181199, 0.0, 0.0, 0.0, 1.0]"
2231361,"[0.5027448947896149, 0.45866994416172346, -3.0079830763909396, -21.066416955401877, -0.5412901868057132, -0.4938365288801256, -2.793783204187173, 206.14371896503332, -0.12313144438714135, 0.13496343469032343, -1.9049820669195847e-07, 12.139158646656647, 0.0, 0.0, 0.0, 1.0]"
2237233,"[0.4461214841266172, 0.2525660480848941, -3.5247601538960125, 2.6714452144209844, -0.7471663415308112, -0.422999528772579, -2.10457896914297, 219.1834966252327, -0.09000599279854489, 0.1589823970149517, -2.455637659730901e-07, 5.288840909083537, 0.0, 0.0, 0.0, 1.0]"
2241267,"[0.43904964455823764, 0.32984488242804716, -3.4308746028269548, -8.35429804918462, -0.6681726627335569, -0.5019791389341249, -2.25439216644746, 213.27417884701939, -0.10973418048530274, 0.14606468065034714, -3.218577693381459e-07, 10.431208653982289, 0.0, 0.0, 0.0, 1.0]"
2254618,"[0.5063228190774787, 0.5378947587929191, -2.767040358023392, -31.775296074807088, -0.4619760603781093, -0.4908000423406686, -3.0326019250192395, 195.2173146475393, -0.1330290338363233, 0.1252188382564239, -6.5696062078600424e-06, 13.591806369775274, 0.0, 0.0, 0.0, 1.0]"
2276982,"[0.5737110942285065, 0.6580244275961803, -2.002171603213515, -50.04523141856334, -0.3205057936988827, -0.3676079429965038, -3.583921825478192, 179.7433491984608, -0.13770343553253195, 0.12005934008985897, -8.533772487801819e-08, 10.932422021352162, 0.0, 0.0, 0.0, 1.0]"
2285443,"[0.5809321076652484, 0.4183956019782406, -2.563614329289254, -11.317085809429884, -0.5067273100605422, -0.36495264607727657, -2.9390271443599847, 195.83480559226405, -0.10676893534705371, 0.1482459974000293, -1.9275796801362363e-07, 7.367236937797228, 0.0, 0.0, 0.0, 1.0]"
2287381,"[0.22534491312741978, 0.15927792753554001, -3.868547006417099, 36.064762925580396, -0.7695207222905098, -0.5439113175460534, -1.132857640724491, 237.04201674565738, -0.10544876164229729, 0.14918793506306396, 1.3411260499651233e-08, 7.98608954193281, 0.0, 0.0, 0.0, 1.0]"
2289757,"[0.4669771797454938, 0.5083159889101914, -2.9704274566771387, -23.87279147122925, -0.48951221880375173, -0.532846213423587, -2.8336809108422947, 216.57441682162727, -0.13453774543419794, 0.12359642532758539, -1.0079830765143981e-07, 12.231662125028112, 0.0, 0.0, 0.0, 1.0]"
2318475,"[0.48577772729121826, 0.4002719869743041, -3.189983106632734, -15.858533428090297, -0.5996931123068572, -0.49413612209910057, -2.5840263852878027, 214.37353870812512, -0.11617682306756202, 0.14099442216698993, 2.3454054967157717e-08, 10.297513823634155, 0.0, 0.0, 0.0, 1.0]"
2341207,"[0.47953621478498004, 0.3497038607325675, -3.2375586197750748, 1.3860659564217173, -0.6371976472588669, -0.46467844051398655, -2.4364927069810265, 217.1598379125901, -0.1076456045030284, 0.1476106538548239, 2.59321787687626e-07, 8.105219670738773, 0.0, 0.0, 0.0, 1.0]"
2343939,"[0.1869288382071062, 0.0973331837914285, -4.013057585910292, 46.282028029262406, -0.8670393519665374, -0.4514716191776345, -0.8651898014899756, 241.91985181748797, -0.08437544585747811, 0.16204093753297238, -1.023492747106811e-06, 4.5520143441736565, 0.0, 0.0, 0.0, 1.0]"
2352193,"[0.5347122642160442, 0.4046652333699843, -3.0454545765370256, -17.391887514422095, -0.5915377550213269, -0.44767390786906314, -2.7528877570017984, 205.05301105579568, -0.11024779202632251, 0.14567740268643886, -1.4739181872427855e-06, 11.4051389311695, 0.0, 0.0, 0.0, 1.0]"
2361678,"[0.3372573274841064, 0.3346281023438552, -3.612355424242068, -9.298078901944471, -0.624636836777732, -0.6197664728131176, -1.9504038219818858, 218.8655514396903, -0.12867640764417496, 0.12968756076071045, 1.9129482338288665e-07, 9.432268240396473, 0.0, 0.0, 0.0, 1.0]"
2367690,"[0.46779819572936204, 0.3708021360981435, -3.293615343908371, -7.7204124835834165, -0.628730466029916, -0.4983660858505987, -2.45056824965653, 216.9270094293138, -0.11348456654721846, 0.14317029879086013, -1.1695479006772076e-07, 10.175561886087106, 0.0, 0.0, 0.0, 1.0]"
2373944,"[0.40036189244179393, 0.296412121763432, -3.559645003520791, 4.4624950238953005, -0.6968831981286496, -0.5159497531978187, -2.045021816190799, 225.10911920279062, -0.10870795158225362, 0.14683004652635975, -1.4941622220425151e-06, 9.678335682969362, 0.0, 0.0, 0.0, 1.0]"
2378758,"[0.6489134228204766, 0.5717170954535591, -2.0610344702694543, -41.16857797574127, -0.3766993403451945, -0.33188653171813814, -3.550397680854125, 177.09775408815932, -0.1207717863990135, 0.1370790170312915, -1.2942283867128224e-07, 8.99037278228084, 0.0, 0.0, 0.0, 1.0]"
2383163,"[0.4014825259325264, 0.32007149566986687, -3.5227989493446374, -5.421681169820573, -0.6709850056834019, -0.5349253603808085, -2.1078596117773385, 226.11963148908265, -0.11388501668241961, 0.14285196629910293, -7.897435175723522e-09, 8.689722853120907, 0.0, 0.0, 0.0, 1.0]"
2383372,"[0.5001627433075175, 0.31159340104797284, -3.3167547410045644, -4.5818500581927495, -0.6857415758649937, -0.4272063596912793, -2.4191574087870213, 216.02583721322398, -0.09660187040037622, 0.15506308372860106, -1.1621837889287483e-07, 6.532844138876765, 0.0, 0.0, 0.0, 1.0]"
2385089,"[0.3537021907303919, 0.28809024767065033, -3.653219967496433, -1.7888370226840493, -0.68998116845061, -0.5619828793284269, -1.872743562120638, 223.46670335066068, -0.11537431785119528, 0.1416518551960206, 1.7026016871734693e-06, 10.476038682304923, 0.0, 0.0, 0.0, 1.0]"
2412395,"[0.5467445139677909, 0.3011259541876513, -3.207347524391226, -18.429962418581404, -0.5278649237325859, -0.6003395396646327, -2.466409744569312, 220.6390924076947, -0.11874004419500532, 0.1353546198613827, -0.12695887417282534, 8.299577407422577, 0.0, 0.0, 0.0, 1.0]"
2418800,"[0.4664376487798866, 0.33946582533088415, -3.3400711895037314, 0.0503399962428972, -0.6578334076116041, -0.4787606247900573, -2.368281828243704, 220.69160017610614, -0.10750383490618019, 0.14771393563486068, -1.4709886412246033e-08, 8.950512491980916, 0.0, 0.0, 0.0, 1.0]"
2421304,"[0.49163981338315343, 0.3956800461403205, -3.184498143317991, -16.118974504144738, -0.6043055629280579, -0.48635636327721016, -2.5907833477644973, 206.92758473481697, -0.11454460708465491, 0.14232362519303937, -3.739927689337949e-07, 10.541806696389607, 0.0, 0.0, 0.0, 1.0]"
2423226,"[0.43155760599581877, 0.3385667514723607, -3.4325758312184007, -9.724568859409572, -0.6578528865191136, -0.5161009273418409, -2.25180099995551, 217.70830386068542, -0.112765357805901, 0.1437374529452266, -1.2444028144197907e-07, 11.25011176638018, 0.0, 0.0, 0.0, 1.0]"
2437396,"[0.4259857487541719, 0.385365204094848, -3.360377347300292, -10.802554704666349, -0.6070220976048827, -0.5491393032289311, -2.3581875803708, 223.52084736120688, -0.1225619422313141, 0.13548081641605048, -2.4204204920048104e-07, 8.214320915140881, 0.0, 0.0, 0.0, 1.0]"
2451247,"[0.43989005189690406, 0.38815723247608075, -3.155362095620945, -1.1629616271856662, -0.5763240668836478, -0.5085448322448972, -2.4083912999259227, 216.218584438947, -0.1208764014848689, 0.1369867762389224, 4.349194555508453e-07, 10.504473919705989, 0.0, 0.0, 0.0, 1.0]"
2452373,"[0.3086414169141616, 0.18035622489249334, -3.8339994324316757, 12.883849857232619, -0.8063444982865166, -0.47119068113758017, -1.4675261267105142, 229.44199234302926, -0.09217348209343336, 0.15773563484211087, 2.1765805207451754e-07, 5.492542870288554, 0.0, 0.0, 0.0, 1.0]"
2474714,"[0.4658394055725863, 0.30055084749404787, -3.416661328250648, 0.22608465387293109, -0.6993420071302837, -0.45120238624078174, -2.275875644340505, 219.81234583617328, -0.09904457911298416, 0.15351434020509888, -1.3851107399636302e-08, 7.279694808760017, 0.0, 0.0, 0.0, 1.0]"
2487196,"[0.4796511160511341, 0.3255815899381837, -3.345049928715004, -1.080306934475523, -0.6741755500178468, -0.45762294842195583, -2.37987931518991, 214.00481540996537, -0.10260448809939474, 0.1511581963445407, -1.5785170623812666e-07, 9.368623481263107, 0.0, 0.0, 0.0, 1.0]"
2506542,"[0.5518587271223278, 0.4738518346282805, -2.801444365320912, -14.549052175754383, -0.5177332147010022, -0.4445518612050084, -2.98609173284032, 199.99136973564725, -0.11901486235139311, 0.13860717948858345, -7.468883099254445e-07, 10.032545383601345, 0.0, 0.0, 0.0, 1.0]"
2523805,"[0.5613427409093852, 0.4504120951011132, -2.850198128440474, -20.329611073719974, -0.5415110613813946, -0.4344987603199065, -2.9545824423233427, 198.63675673872223, -0.11433389075147461, 0.1424929567589198, 3.049780965077093e-07, 10.158056795496991, 0.0, 0.0, 0.0, 1.0]"
2537991,"[0.2573674862582075, 0.17496878891791046, -3.9013995259189973, 28.717168609461332, -0.7859190412780764, -0.5343024990386078, -1.277601784443941, 242.09891850632133, -0.10271358251478406, 0.15108408674388232, -5.911793209268877e-07, 6.159467851718807, 0.0, 0.0, 0.0, 1.0]"
2551431,"[0.47234898824591875, 0.363233890824558, -3.296880754040987, -3.6613244151681954, -0.6366183856340314, -0.48955565100926535, -2.4461733531143626, 216.13963701411717, -0.11136794339924488, 0.14482286588552035, 1.9255497456773578e-07, 7.999058643164679, 0.0, 0.0, 0.0, 1.0]"
2561799,"[0.32097662089952667, 0.2509395021990267, -3.7490815969808264, 2.2260791368209425, -0.7194604449768127, -0.5624767045722655, -1.6725943201009599, 236.16578139993683, -0.11252284557127921, 0.14392737934387018, -6.195404515760178e-07, 7.913752626439651, 0.0, 0.0, 0.0, 1.0]"
2574809,"[0.4501719669600041, 0.23525472310082562, -3.536250833848074, 12.754877532003704, -0.7634327619130541, -0.3989621955274821, -2.0852133273532063, 220.23283888939932, -0.08461546265020475, 0.16191573358003403, -3.249700007875871e-07, 6.893253925662938, 0.0, 0.0, 0.0, 1.0]"
2578302,"[0.5080415388922598, 0.2359653402781181, -3.2354857145304434, 9.708845198182829, -0.7147942346714371, -0.33199386497528144, -2.2996284045721382, 213.41846784893846, -0.07695765548977837, 0.16569248794616978, -7.421691945469877e-09, 3.6547713991848507, 0.0, 0.0, 0.0, 1.0]"
2594570,"[0.5554735825677141, 0.47982046029146774, -2.788019369843266, -29.091498045951425, -0.5139406996277499, -0.4439442675877506, -3.0133261976149304, 197.397016558271, -0.11942462939063006, 0.1382542556132925, -3.728959147994902e-08, 10.159262658917688, 0.0, 0.0, 0.0, 1.0]"
2605112,"[0.44444226561305233, 0.2539309776955081, -3.5266817120413267, 12.70079957630682, -0.7459017123283874, -0.4261698800350005, -2.1013568669830707, 224.0198939939972, -0.09063117045352108, 0.15862683329908472, -2.669568728874705e-07, 7.319587554031605, 0.0, 0.0, 0.0, 1.0]"
2609938,"[0.20054313533342655, 0.12669317689514487, -3.8691027324959792, 39.07261800848386, -0.7967892440546597, -0.5033723367656167, -0.9738105355378135, 242.54057669626866, -0.1033637727498377, 0.1636147668217794, -8.917068799512762e-08, 5.545507900809094, 0.0, 0.0, 0.0, 1.0]"
2624313,"[0.5342676491532122, 0.5490560817282139, -2.6385554154273, -37.792970476372204, -0.4482276650758893, -0.4606380992165338, -3.1450293957487347, 199.06309560041478, -0.13093445280959137, 0.12740741880913492, -1.4316525508764729e-06, 11.319093670535386, 0.0, 0.0, 0.0, 1.0]"
2642377,"[0.20679602022336996, 0.094867780382894, -3.8066851013507375, 53.47844460181636, -0.842814363204285, -0.3866427675828765, -0.9340216808063818, 238.95178109149066, -0.07617704751683038, 0.16605281910251005, -2.1199611060330387e-07, 3.610729156624429, 0.0, 0.0, 0.0, 1.0]"
2652995,"[0.4978386887205311, 0.4503723592136776, -3.042665702734729, -18.121461841171424, -0.549627203120994, -0.49722360730237203, -2.7559698840637807, 208.7594659300608, -0.12256278328300156, 0.13548003206428347, -1.863769980827409e-07, 10.887901032305658, 0.0, 0.0, 0.0, 1.0]"
2664769,"[0.5183478118380366, 0.4309598418355611, -3.0323117963317516, -21.6121819811018, -0.5679752657202878, -0.472221619812159, -2.767357900649764, 214.4935452481402, -0.11679736100652609, 0.1404808092309319, -3.844881898243496e-07, 8.781618029089913, 0.0, 0.0, 0.0, 1.0]"
2668366,"[0.5862388708372499, 0.5589588374787315, -2.4074108632410627, -44.41226419691536, -0.42442053416118464, -0.40466819125173875, -3.3252909219150033, 194.6327267532193, -0.12606977769062874, 0.13222288929397388, 1.0386551142671088e-06, 10.603263571936717, 0.0, 0.0, 0.0, 1.0]"
2682467,"[0.5469167135318548, 0.4984067882151145, -2.7614506171092064, -29.391854995368128, -0.4971798651006321, -0.453083981358696, -3.0376927542279053, 200.12608121140607, -0.12305576529522327, 0.13503244027943126, -1.0367313118794766e-06, 9.976320757900462, 0.0, 0.0, 0.0, 1.0]"
2684247,"[0.30499183344624503, 0.18914750458608995, -3.831781646612094, 25.23761951125784, -0.7932210612428954, -0.49193869693866366, -1.4733079082467742, 234.01352871314916, -0.09628776204685457, 0.15525832724916291, -1.1256022950358903e-06, 6.974515045082242, 0.0, 0.0, 0.0, 1.0]"
2687034,"[0.4849787034496204, 0.39771341838922275, -3.047712586015731, -5.552503105962998, -0.5740494348313886, -0.47075732545173254, -2.574822500051909, 216.9020074612702, -0.11584686551405951, 0.1412656541797827, -9.074857996103783e-08, 10.088600309027754, 0.0, 0.0, 0.0, 1.0]"
2687594,"[0.5143560445635081, 0.5030929843813297, -2.851120513587563, -21.862116747151788, -0.4964938724460229, -0.48562256291664635, -2.953692366657746, 205.16677791853203, -0.12774514381948812, 0.1306049751380474, -2.374474840054018e-07, 11.159953957740775, 0.0, 0.0, 0.0, 1.0]"
